wallet,timestamp,in_token,out_token,amount_in,amount_out,volume_usd,platform,tx_hash,mode,leverage
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 07:36:04.000 UTC,XRP,USDT,66.7748732,66.81709125,1475.72,pumpdotfun,ZX61Ch7Nmd2BdA2FvfJgxAgFtSPMiye5WbDu4DF2ysBwvRhcy6qByWXiP1BN9c9b,futures,10
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 07:39:40.000 UTC,BTC,USDT,0.00027725,0.00027749,1265.65,raydium,xvk5b7UxVFb3FWeYjXEzAdXqHzBPzb9o6hNEquyHgobZXzHE6NP2nZrRTp5PSkz9,futures,50
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 07:40:03.000 UTC,MATIC,USDT,51.14041939,51.1772836,869.39,bybit,uanGNaGPqG2D6iwD9CXFfHKWaunPxQngMVVd7cL3muSsJFqt1eCNxszbYr5XUCK9,futures,20
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 07:43:17.000 UTC,MATIC,USDT,72.42671022,72.36131268,1231.25,okx,i36CCVws7dw9kR7Ws41F8LQBMek58AXm7vLXEQ4wSAYCtJhWHraP88QcR8DE9weH,futures,20
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 07:44:56.000 UTC,DOT,USDT,2.77897992,2.78027684,861.48,bybit,ZP8JdYK3nnPjExUoDqoZ2Ss6L8mhK7Pxwmy8B4WNz8PwYc7gH6vmKyJzV6F2kkva,futures,50
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 07:47:57.000 UTC,UNI,USDT,2.4367425,2.4357399,1998.13,bybit,BgLJeojnVUbY4DchfMurczMBX7HrmL4r8dtqvoSXr2byjXKohwRwnaF9wLAdLTJt,futures,100
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 07:51:35.000 UTC,ADA,USDT,7.31148046,7.31456417,153.54,kucoin,4YQQZ35yRDVtzr4zNu97wppyTRkvAq8pbY37d1iccgZ9n2qv9XWztpmNcmeez8GJ,futures,50
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 07:51:47.000 UTC,TON,USDT,24.27228177,24.28931464,1286.43,bybit,6aJLoeq72K97x1xHtQzqA1JnpeSW1hbvfW4Lfa1StraHMzve9xYjYV8yPJ2YSj4G,futures,10
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 07:56:30.000 UTC,ADA,USDT,640.23969817,639.84814791,1344.5,raydium,hjLmet5Jq6SA4HpCoTgGniNKTVSAuh24zguErvZ65jr3Xb4jgUWhmnbAjXfGyV5Y,futures,5
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 08:00:46.000 UTC,ETH,USDT,0.05476069,0.05476144,1675.68,kucoin,xbM393gKLyEEajZknJBFT91WwFwbRvCn7x4dfhLCNsh8NmKobthV1Vd1MXkTpRmJ,futures,10
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 08:03:20.000 UTC,BTC,USDT,0.00952974,0.00953673,1740.13,pumpdotfun,LGQTVfWWLyogcN36uUSgD3z7iC9R4WHknRRKvHp8cwwSTAHfxubd4mQf7Ga5dfCf,futures,2
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 08:06:25.000 UTC,TON,USDT,0.28318132,0.28309896,187.61,bybit,n8Yw3m4i89fhtt6paMqkdjNVLE3tkHVp9ExQoCnbdGw1FL7wtunJNTZkVPQhsi6E,futures,125
0x000000148f8dada39bba9308677ee5980f8d305e,2024-11-01 08:10:09.000 UTC,XRP,USDT,149.52232253,149.62664629,1652.22,kucoin,fEZz9Hp56aMqeV1KcDLRSioG9CFGqy27ZUz4i4zynWSsk3M9nJ5SAwy8vnFNK34N,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 00:55:09.000 UTC,TON,USDT,0.30427441,0.30446043,201.58,bybit,2u1TZAguWcgEd679ct8MVAB8AVYAGsXhAKnMUEKVPvYQGsyC6DnVdq7tuQy6benM,futures,125
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 02:29:39.000 UTC,DOGE,USDT,91.00456703,91.05025699,1365.07,pumpdotfun,WJmu6wh2FG5tLefkTpRoFpPPmSV1ABo6dnpZiGA7XGRNnra8DMV881obdoyyUqjs,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 02:42:36.000 UTC,DOGE,USDT,1173.43561677,1172.89785764,1760.15,binance,wkXSjfbTq5gQordifXrNxG9CspAYZ9zW3QnRkbL5sWDmQcBxBmm7EGjGANvjczvX,futures,10
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 04:07:28.000 UTC,SOL,USDT,0.1158949,0.11580062,1645.71,binance,8H31wJqW4AZu31icRcA5pRZpRz6yyBFa5tX4v2TiYJZrwpEhDh7tWeSc2bJ9wzim,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 04:50:08.000 UTC,XRP,USDT,124.20204176,124.1653577,1372.43,pumpdotfun,XhWsoFFQRQbGp72KLsdXUq1trGCVMUoDQkqEqQY7YeSx5hwrzED56tBLkMHwexPY,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 06:28:41.000 UTC,TRX,USDT,22.45897148,22.45238254,786.06,kucoin,8v1FX6TgWaP1KkFJ9kKVkBDApbATTY4KLmPTLKGG4wqTPGVQ5NejRA3R5GZydVb3,futures,125
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 08:09:11.000 UTC,SOL,USDT,0.44636549,0.44638806,1901.52,okx,5txXpd1cKoRoYEXMiiynaQutSYP4D7DnEnjtsiuyUepMidZnozzpA6MgsD7Ba3dD,futures,30
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 08:38:28.000 UTC,LINK,USDT,1.70827316,1.70850754,457.82,raydium,BBNm5iHj9ChfuyFdCGW9cFb2xhr4HWGd8fzhtWndDfiznPdQx9gaGF9CiQFPMiu1,futures,20
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 09:04:38.000 UTC,BCH,USDT,0.13735128,0.13729659,736.2,pumpdotfun,8FUTxpYqpXvs9eo5nhbuyEH5mBHufxsYu3LH5NTvPGCUQNPt4zLHc4amDAvn4id3,futures,10
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 10:41:51.000 UTC,TRX,USDT,7.95006582,7.95021923,222.6,raydium,XeJjWXS7W4g1TUKJAsB7Bgnk8pUwTULHuPnKYPsexqWJnEf62Zn2NPBqmZaD15qj,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 11:32:02.000 UTC,UNI,USDT,0.52872088,0.52827502,433.55,kucoin,rnQdHsajRhNhuofuUqDSMkj2dkq1iVnnQ7B92xNpCBh3k3Aup5idMSoBnhs21ic8,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 12:16:08.000 UTC,TON,USDT,2.89419646,2.89145311,766.96,kucoin,ue7rffEkUmd7Q5Eyp6UYeN13KPeUdtwyTcWBgLzPhrchmcUJC312JxkuSHavd4Aq,futures,50
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 13:39:19.000 UTC,SHIB,USDT,4699753.93634824,4699971.67515877,845.96,bybit,EnFMCghQq976e8wZeFHY79oYApY53T7y5k6uZRMhiKcA8Fpv2ghi4WvVstF7GY5i,futures,10
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 13:51:00.000 UTC,ETH,USDT,0.09912862,0.09917094,606.67,kucoin,xmoridxL1HcnEq9updvZFemL1EzsNeq6kwCmed5a8eNd2MqwBuiVb8wrMAxegwyd,futures,2
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 14:24:58.000 UTC,ETH,USDT,0.0207852,0.02078023,1908.08,raydium,THTisivULgtbusUtoy63hZiLeofWjrroD58ApY5DGjHdW5DMKJHMTKiG3tCSqiCK,futures,30
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 16:14:22.000 UTC,SHIB,USDT,967377.39999292,968219.84608352,870.64,okx,s1N65F8JDtQTmjnNmZuuwUwa47NzGJRGnJqBbB6ZqQVqwizsbpDjcinjtPdiyzTW,futures,50
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 16:52:53.000 UTC,TRX,USDT,424.96127545,424.69982111,237.98,okx,76wAGNAomrFrpA54ECphLJebKRFfyX6FXFab22tC26FzjFdrhJyxA1y4H5b25HQm,futures,2
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 18:11:03.000 UTC,TON,USDT,21.84444501,21.85876846,578.88,bybit,BjLJiKC5QXDeW2myaNo3kybdonAwYZLAwFusaLoT1k3Wc9QKqJW8oLpHG518JAmt,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 19:49:54.000 UTC,DOT,USDT,1.21666017,1.21675033,942.91,kucoin,AiB5ngG3d8qVyMfdj9Q3MBYK2LQ1V7yiv1ncQ1mhB6qVMPzw4Dxkqehj8roB2CD8,futures,125
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 21:37:52.000 UTC,LTC,USDT,4.82357407,4.82253223,810.36,pumpdotfun,RZoZiX4s29oAWqqsY89tnUGHKjh6HwcDk5vTxVpL711AWru9CwrvhZ2ZpiBs759o,futures,2
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-01 22:36:15.000 UTC,TON,USDT,2.35729243,2.35649785,1249.36,okx,Eb2NRtCLtSmN3eLbZLekV66QLBWMaHvaXAYYY4MX1WrrpuM1kiKiEWKkZNHpmE3V,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 00:08:52.000 UTC,XRP,USDT,19.34929889,19.34828392,1282.86,bybit,C9LWbQQXvt6Mcf6HDMqjMRWmq6swLQrpHgqjRhuyCg8AAb19AaL6xzmCs95Pz99F,futures,30
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 01:56:34.000 UTC,LTC,USDT,0.30852737,0.30825966,1295.81,kucoin,Vk3RYjgMM4CUdgMCqksvifZRzUiMWe4kibTmQPtyfwYxidUjearMwyzrCin528Wz,futures,50
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 03:40:57.000 UTC,BCH,USDT,0.14714041,0.14722806,1577.35,raydium,sT5pfcN2MSKkoQYSfKAtSW96wtRih9UKjVewZNZ59Mk59hMmcUdNqxcHR3WYgw3g,futures,20
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 05:15:23.000 UTC,BTC,USDT,4.907e-05,4.909e-05,560.0,raydium,8DgPzw4MxH8aXdKXy8fFMQneqCNY5xWaUbPJZqmQXo4S4Cf8M56ssCBb4GrW1zKq,futures,125
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 05:27:56.000 UTC,BTC,USDT,0.00032688,0.00032715,298.45,bybit,DePD9A7FsrKjxonPPYJVyt5sQDZWH6bSwDg57LbziDrbTnaQdhhhLpRVtQLLR9Ap,futures,10
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 07:23:14.000 UTC,TRX,USDT,62.95873248,62.93512838,1762.84,binance,QieaMSXdo8xK8wGoSQWy4kuux7A6vt9FKR75euSJ1Urytf3VrG1XxxU56au9pkNL,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 08:12:51.000 UTC,ADA,USDT,90.56926878,90.51152277,1901.95,binance,D9XV8JoCUpm1VG8qbcWLJUfQ98TRWSBKAdh6dsq5vA8NSkpFE8fNbnVveupV6QWR,futures,50
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 09:49:47.000 UTC,AVAX,USDT,0.48530544,0.48507595,1698.57,bybit,qHVyq4A8c9JBWB3s72RuCR3qWGmu8iKU67Sn6wsnxzUhNMiLuhKpCWfnEAWVcH9f,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 11:05:16.000 UTC,DOGE,USDT,75.64090866,75.61006371,1134.61,binance,s2g4jfjTPt6rkteKfEmQSCE7sdBNhaJu3oMGtQTHbAdBi9pxfURMYs7WMSYoHzEH,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 12:06:36.000 UTC,BCH,USDT,1.60547916,1.60617586,1721.07,kucoin,aQxMninXMXC2ukonxs8KbntMiWx2e6cpf7dJAHd5Z3KxfBxZEbDUXNYYUmoHuAC1,futures,2
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 12:58:57.000 UTC,ETH,USDT,0.01163787,0.01163618,1068.36,okx,worNpHtJZoDBtwSfbZFWUeXHdEfPTLxKRx5YD4s3GmUTckUo7rKRtvi4TdMeWEcK,futures,30
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 14:38:29.000 UTC,SHIB,USDT,10099753.59773262,10102220.42496691,1817.96,okx,XUxa1hnfSvybzNQU6jdEz966ng7WGcYxzYUtsCK2TUxoE3Lwa89oP4SqFjKJ1mu4,futures,10
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 14:48:31.000 UTC,TON,USDT,8.52025043,8.51763178,1354.72,bybit,ohd5prMzUiHSWa8X5epYvMyiacJ5BaQMF7A2oMFZw5Fin3dsvnbxNZKYE49ryzLN,futures,30
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 16:38:48.000 UTC,TRX,USDT,259.47914183,259.46032759,1453.08,raydium,4Y6eiV8ZN9ChCZ7Y9YmwUqwGDpMsu1AwnRjw2sFpU5VkW7bphCqZEeKNcfZ7TrUh,futures,20
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 18:02:33.000 UTC,DOGE,USDT,609.07231336,609.34472159,1827.22,kucoin,iHMPzvrSNo5kykL6BBcx3hEtW2PiQSQB87gqRpCwc8cg8ZhMdovjGH6k7SpeLu6j,futures,20
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 19:49:21.000 UTC,MATIC,USDT,7.88617993,7.88697702,670.33,pumpdotfun,pmABKqG9fhzLM3FuNwTDvbGbDiWSpjKbT23ThVqhYthXJQZX3LxzxyvH2DyhBGq1,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 21:20:46.000 UTC,ETH,USDT,0.1046603,0.10475179,1601.3,bybit,6xxRTfLnhbJT4kHf6JxdKecwfREsn2eP4JakFYSXhiZKRLDganAkdRezpP64zwPn,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 21:45:59.000 UTC,BCH,USDT,0.00995721,0.00995632,533.71,raydium,qM7uoA2zPjBYBPxJDcTtFCF3Ce5AydyB1o2fxR1NrDXYvZKwKY649Ur5tWLNezet,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-02 23:39:41.000 UTC,SOL,USDT,0.56708085,0.56758495,402.63,okx,usEms37Hn7b56eM6gFC3esK1AQCPQ8kAoT7HyiQGbjS8oejX6CfRoJR5kyETkRnx,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 01:34:29.000 UTC,SHIB,USDT,1805378.55706512,1805783.73105922,1624.84,okx,2SpWZL1AXP7VAcYTN8ihS4JrPRe1dahtsHixoAYBgFEoTEKXCsVMbbpHmz2wMmqU,futures,50
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 01:47:32.000 UTC,SOL,USDT,0.13553671,0.13552561,1924.62,okx,ExbomoKnX7kCxmFP9QK4h7Y9C9ywkDJPKBPRA9AXZX8VebaMKSk4uxkoocvH3Enq,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 03:41:42.000 UTC,ADA,USDT,30.64896497,30.6266754,128.73,pumpdotfun,HHaJTiPZjNTiCH9EzoHexkFD2pc7hbfQ1fzdo7xYX4JK7erYohzAYgPb54XnSXXW,futures,10
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 04:45:23.000 UTC,SHIB,USDT,1613435.94630312,1611924.28753903,1452.09,okx,JmbxbBbruiBY1ucCEYjnS6FDe5DkQo45oP2VNimrfSJLLaQz243t9rNAK6tnF8Ti,futures,50
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 06:44:47.000 UTC,SHIB,USDT,3458531.17697078,3455906.16165086,622.54,kucoin,tUFpWqKzSLqv38bUvUAvh8HnzBubYmhBV9wp9UuRYHYKzWs42fE8ed8KfrFv5cwB,futures,10
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 07:19:31.000 UTC,MATIC,USDT,21.83719375,21.84792796,928.08,okx,rPmFj9CuR4dVTAH4rwFmrzTLE2uGGTiERR2mD3s4AGhCV4zKZwDD266qYnJqGXeJ,futures,50
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 09:11:17.000 UTC,TRX,USDT,1594.49188622,1594.75798488,892.92,raydium,LVSBSJVkLRyCQmJvoUgpJa3shCYTiFfp2uPGPsyMaGKuJJSmQ1r1GfSNRsT3vKsy,futures,2
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 10:26:16.000 UTC,XRP,USDT,12.9065239,12.91288873,1426.17,pumpdotfun,R3jNMxuoGKApioEgZub91iNXneRJqNBm39TveooyEdkqNk8UR9zdP8UaiNPag9hy,futures,50
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 12:00:47.000 UTC,XRP,USDT,7.90636897,7.91133802,1747.31,pumpdotfun,h6tsirCaR3qafFTEDYrYszHm9sHxGgrAETNrY6YPcRqsg3V1Twdgca265jxDWg85,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 13:04:13.000 UTC,DOT,USDT,12.56323952,12.56930679,389.46,binance,85NBXufhC1LbAzDE8dPeE3xMzw12E9qrV69GDHaH28YnF41s3YDXENQhfNrPgmWe,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 15:03:24.000 UTC,XRP,USDT,35.86672286,35.8457779,1585.31,kucoin,zWjh61npbEVu5n9dLRdrKYMyB85iiszMmPen9wAiBpcPPpR5cHyj7AqYBR39gYgM,futures,20
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 15:55:53.000 UTC,SOL,USDT,0.35475321,0.35495686,1511.25,bybit,NPDiFdkafS5Jf3QuiRw72w8SAUEGXY4h7yoVxy6TWd9dUqxi8PgdH5L4jcbrn92N,futures,30
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 17:51:38.000 UTC,DOT,USDT,8.19364448,8.18868831,508.01,binance,w5eYAumjCr5ngcCfTXPTV62mv43PFvWbbwxeCZvJrM5U7yu7BWNkNhgH7MsBkG4Q,futures,10
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 18:05:21.000 UTC,BCH,USDT,0.07888162,0.07889352,422.81,raydium,AWiBUAEfobS5rLqyDDogByb5mRFQAb7iGwJQrN22U8QJBNQSXXF494MGquZ2ULEa,futures,10
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 19:44:20.000 UTC,DOGE,USDT,138.02571543,138.00895129,1035.19,kucoin,592HzNpXpjgmsuYbkEXDcBn7Exw43Cr8eDdw7Gd5vyHwKFacVCKGRq1hFXMtpJDN,futures,50
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 21:16:46.000 UTC,DOT,USDT,8.87461747,8.87057768,110.05,okx,6oEgx9ufyUj3yivtkxkGtgWbSE4uKLdCWx1cHjgNAGGkDtWjNkxwMkpPQg5zj9WE,futures,2
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 22:54:13.000 UTC,DOGE,USDT,23.69747932,23.69847134,71.09,bybit,6NCZfNv5YMx1wM7vjF7v3Eg7tqWh8TjxBUZrtskH1qGpnd4QeFLnebKhtnHv5Zck,futures,20
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-03 23:29:32.000 UTC,SHIB,USDT,446807.21276365,446925.52833872,1005.32,okx,VCkqjSFyoR3NnE64WGwTxmXrucbvKEqtTVLU7UB1nqZFd73k9WmmtyjMrySDbsqe,futures,125
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 00:14:03.000 UTC,ADA,USDT,166.86599976,166.7066171,350.42,binance,aQMXyaFVg6WykgQDYAE7BSQEyuetNtcU1kwrZ1oUKfHsvRPWuzMF6VYw776HJxPY,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 01:13:39.000 UTC,SHIB,USDT,3769229.60968902,3771387.95730541,678.46,bybit,9yYgefuByzhSgcHzb8YtjLjbdFMSH5jLZW1NyV2aJXguoSgPZQg6643VR4NGrMq6,futures,10
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 01:25:15.000 UTC,TRX,USDT,882.47072472,882.44089325,1235.46,raydium,9Vwzxb1NCk4rMJH87XAVLPipjtpr3UtLejBXuKdRdGeGN5b6qGiCFam7KjwkJ9XX,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 02:56:57.000 UTC,BCH,USDT,1.81163465,1.81279819,1942.07,okx,cNmh9Z8ZJ8Xaw4qZqyptkfWrpazepmoitX6dyNTuHg4NDaJVuFNMYK7vyJsWGm83,futures,2
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 03:22:38.000 UTC,UNI,USDT,2.46287778,2.46250944,605.87,raydium,qLaGEGtspfkyx5q6UQyndmiHMJUHFveqiSmGJMJUSiB3ad4P5Nj6LoQj5sJcrDFs,futures,30
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 04:09:45.000 UTC,DOT,USDT,28.58075958,28.55228064,886.0,okx,UQph2EczMvAfWWXPwuZ46ZhVWHLa4pzgNnwykmz22PgEMkZGvzRGHPJK1yvgPDK8,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 04:39:12.000 UTC,AVAX,USDT,0.04955995,0.04952388,173.46,pumpdotfun,oXNvt7bRAt4MaqkYa9FRH844n8gyrRy2kGsryqhHHqCEmirzZfkstZbS6gzYYWJs,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 05:50:40.000 UTC,XRP,USDT,142.4044349,142.45872507,1573.57,kucoin,cx7LLhtKemFVpnnCsKumgMKTeBhLFzrYdKZ1VmLnCK2U5UgDQgvzd4BjUffh5RX6,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 06:18:37.000 UTC,MATIC,USDT,22.74459857,22.76574875,1933.29,pumpdotfun,nqoxeTRTcQUbDTktqjUfuABtnu888WyJ1wvK4RQXYDcMfhCqWCGirm6F9emDsTUJ,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 07:03:30.000 UTC,MATIC,USDT,50.97404698,51.02014889,216.64,kucoin,eWD5RHQ8N4Q1yTu4tdZVA77CQtqz8Rbczy1Co31zc1vyqwNAf1zAwmsQNMwvtV8X,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 08:20:59.000 UTC,ETH,USDT,0.03206001,0.0320504,490.52,binance,pCxSQ8S7BdcEAwaKSBwJN9ZSG3Zg7Vxk8rbNzjrZRv18yR78EAoToJjn7njVMDdG,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 10:16:09.000 UTC,DOT,USDT,9.92399967,9.9254612,1845.86,binance,F6edfvBB8ak4yHLXMvDR714upncR34yWEKGXY7muK4odh4vu3oNoeCCAWd3NXCM1,futures,30
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 10:38:04.000 UTC,SHIB,USDT,2732460.46402082,2730409.45518474,983.69,kucoin,qWB6Xjw3JfvWWBoYx8nDs52yHUSiBJ6FA9BxNQWbR4MmudMLeozGhpk5WzGSBRAf,futures,20
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 11:52:52.000 UTC,TON,USDT,3.18284525,3.18346613,1686.91,raydium,7SJeCLq1bvKmsAGvSh4dy7PC551beYYaNrXa2icqtGK98pwJz9KqEbY1Y3bpqj6J,futures,100
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 13:14:36.000 UTC,ETH,USDT,0.01710775,0.01709673,1570.49,okx,XnnFtsXNUwGAtaVPy1mMKTy8sDuLDFgkz66oENEeJ2N1aenamoZqco7QtdKvvzxE,futures,30
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 14:50:49.000 UTC,DOT,USDT,26.25054912,26.23148058,813.77,binance,hLj7Wj6AxByro81UuS2iB3YRXjBMRe1SSB4CUbotjfL46KHpADmAG8CaTcjC7P1X,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 16:33:49.000 UTC,DOT,USDT,1.73226038,1.73262331,214.8,pumpdotfun,siKNMm815gTGMmCruWHfBC8jm1JEtkmd8zmRAxwnuL4fyeqEX9pGw6L4eyPXE7of,futures,20
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 17:08:52.000 UTC,ETH,USDT,0.03050834,0.03053377,466.78,raydium,ds87ba1sVA7CPd6XiTBJ5ftJ8PJMD6rMW8RS2J59Q97HzP8QWCvvRiH66H2Ceh5K,futures,5
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 17:48:48.000 UTC,LTC,USDT,0.0800776,0.07999941,840.81,pumpdotfun,xodvNbgeJX97JyHMbEaJohVKNY2qjvKbfmBhNeNPFAKFCBgHwZysWJ7evoQ9xBDM,futures,125
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 19:12:15.000 UTC,SOL,USDT,0.1873558,0.18747848,798.14,binance,FPeD9K5qbd2WqmKSEytgcVAwBLMfYZHdpQWJz9n9N6j6qg9CwwzP8epnggZGhpSL,futures,30
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 20:30:08.000 UTC,AVAX,USDT,0.31158611,0.31135729,1363.19,pumpdotfun,Na6hsoHDP8ry5JfbbanR8si6oPPELUC31GwXJsEQswv4nNN725tWviZE3a7o69Q9,futures,125
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 21:22:07.000 UTC,LINK,USDT,0.71096369,0.71041282,476.35,raydium,fxN4RsTMbSMwUoTut1u96QzZdmNLhmRaY18Yu8RTijgq7h6VVPykYS3vowgBDd9m,futures,50
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-04 22:24:45.000 UTC,DOGE,USDT,199.52788726,199.67321683,897.88,okx,VR1LJtNzNd15nPs3K6rUybxJZ5f5xLxfkrJRmjsNRuWRtjuxB7NwDJCRzgrGrEXb,futures,30
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-05 00:20:45.000 UTC,LINK,USDT,10.2107933,10.20215466,273.65,kucoin,LBgbhKDUXepESxfxhGJ7GUNNGazrKCcCVhzjTfGXRuUwUaUi1c4KPwVx3fYoBytE,futures,2
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-05 00:33:16.000 UTC,SOL,USDT,0.06692279,0.0669254,1187.88,bybit,rQ7borLGRBnZfreqP8CGP741JHns6G63u2P94bx41sQGPyheD1EcZ1ZF8VXYbBcc,futures,125
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-05 02:31:20.000 UTC,TRX,USDT,137.72076325,137.85120389,771.24,okx,Fw6mgnaxXWanCn2oy7pBTnn2r9G8aPentSTDbZUiNwgCzo4JUCEhJuPsFmhuenkw,futures,20
0x00000016834aeb4c155443a919a6a481dea0ced7,2024-11-05 03:43:46.000 UTC,LTC,USDT,6.89030557,6.88612676,1157.57,kucoin,mNAhpKHGitaf39Ssrm1vJESiZWNR8Yc2pHVihC1oN7jdKc7W8AbWwyQzn64Sqjwe,futures,2
